first_name,last_name,race_ethnicity,gender,international,socioeconomic status,learning_style,gpa,student semester,previous courses,course type,previous courses count,subjects in courses,unique subjects in courses,subjects of interest,subjects diversity,career aspirations,extracurricular activities,activities involvement count,future topics
d69c806d3dc305ff8db31f445f6633fb02d5aab320fcf4b42c4421b168cc1a35,b00eb05064e3fdc94c8d101fa3294174776e629caa2ed86696bf0e8b7dfd81b3,Settler Colonizer,Female,International,Lower,['Visual'],1.9222103640296138,2.0855053965940695,"['Orientation KIN and; Comm Health', 'Introduction to Meteorology', 'Beginning Yiddish II', 'Intercultural Learning in Business', 'Russia and Black America', 'Statistical Analysis', 'Archaeology of South Asia', 'Foundations of Education-ACP', 'Orientation to Music Teaching and Learning K-HS', 'Race and the Politics of Reproduction']","['Lecture', 'Lecture-Discussion', 'Online']",-0.05981631548405675,"['EPOL', 'ATMS', 'CWL', 'GWS', 'YDSH', 'MUS', 'CHLH', 'ANTH', 'BUS', 'STAT']",10,[],1,[],['Japanese Language Club'],1,"['Biophysics', 'Natural Resources and Environmental Sciences', 'Sociology', 'Agricultural Health and Safety']"
a09834087d3bffc80e795652c33ee63a80e903199c871deb20e502e00f97f338,13904bb1466e6420b2a1ce745bb20e29a44a26cf30301dfed7dd5e4d5d42960c,Settler Colonizer,Female,Domestic,Lower,['Visual'],3.197527680097323,8.070353839707888,"['Algebra', 'Elementary Greek II', 'Cultures and; Literatures of South Asia', 'Structure and Synthesis', 'Environmental Economics', 'Oral Spanish', 'Symbolic Logic', 'Mass Media and the Audience', 'Education and Social Justice', 'Social Media and Politics', 'Native Latin Amer Languages', 'Energy and Security', 'Advanced Voice', 'Seminar in Shakespeare', 'Advanced Topics in Literature, Media and Materials']","['Lecture', 'Lecture-Discussion', 'Online']",1.0440620026908563,"['EPOL', 'MUSC', 'IS', 'CHEM', 'PHIL', 'CMN', 'REL', 'SAME', 'ENGL', 'SPAN', 'GLBL', 'MATH', 'ECON', 'LAST']",14,[],4,[],['Health and Human Services Club'],1,['English']
d8eddf026f3aae56dd3e27a2b706afaa7774837494184f59dba700a1d19faadf,09e2f48d3965364492c8c6e18494b45e20877ac4f05a1eb6e23b541558f757f4,Settler Colonizer,Female,Domestic,Lower,['Auditory'],2.200326111796871,5.911871554538124,"[""Intro Gender and; Women's Studies"", 'Washington Experience', 'Adv Rhetoric and; Composition', 'Environmental Data Science', 'Management Decision Models', 'Financial Markets', 'Inequality, Public Policy, and U.S. Families', 'African American Psychology', 'Advanced Drawing', 'Real World Algorithms for IoT and Data Science', 'Electric Space Propulsion']","['Lecture', 'Studio', 'Lecture-Discussion', 'Online Lecture']",1.0900828166051437,"['BADM', 'ARTS', 'PS', 'FIN', 'CS', 'AE', 'GWS', 'PSYC', 'GGIS', 'HDFS', 'RHET']",11,[],4,[],['Yiddish Language Club'],1,"['Engineering', 'Archaeology', 'Nutrition', 'Japanese']"
2985c2acd28778167853f893ff568ab42032c2172d3edf3c88a022c6804df494,d4d899b4bfe3688d9ea256fcf3396fc4842e448c1517cef10aa565ea727f8320,Settler Colonizer,Male,Domestic,Lower,['Read/Write'],2.4737918361278095,5.970426874278757,"['First-Year Russian II', 'Preparation for Calculus', 'World Animal Resources', 'General Physical Meteorology', 'Intro to Organizational Comm', 'Race and Mixed Race', 'Reading and Writing Data', 'The US Constitution II', 'Leisure and Consumer Culture', 'Human Factors', 'Topics in Human-Centered Design and; Systems', 'Special Topics', 'Applied Music Pedagogy', 'Research and Writing Seminar']","['Laboratory-Discussion', 'Lecture-Discussion', 'Seminar', 'Discussion/Recitation', 'Online', 'Lecture', 'Independent Study']",1.0065754592165246,"['PS', 'AAS', 'ATMS', 'AFST', 'LLS', 'RST', 'CMN', 'MUS', 'PSYC', 'RUSS', 'IS', 'MATH', 'ANSC']",13,[],2,[],['Psychology Club'],1,['Law']
89bed0431aa9671acc7ad3038eba395bae1548baa3f181143fe5407e434459c3,6ee2069424a4aa73efc9338cfd2c3df9baf6ef6bd827c08110e4b99b3233702c,Settler Colonizer,Male,Domestic,Lower,"['Kinesthetic', 'Read/Write']",3.2860314984359964,8.027978100994016,"['Intro to Amer Indian Studies', 'Navigating Social Media', 'MEP Mentoring', 'First Year Bosnian-Croatian-Serbian II', 'School and; Community Experiences', 'DGS Study Abroad', 'Introductory Solid Mechanics', 'Individual Study', 'Language, Mind, and Brain', 'Francophone Worlds', 'The Comic Imagination', 'Principles of Taxation', 'Management Decision Models', 'Water Planet, Water Crisis', 'Special Topics', 'Data Visualization']","['Practice', 'Online', 'Lecture-Discussion', 'Discussion/Recitation', 'Study Abroad', 'Lecture', 'Independent Study']",1.0491455381321413,"['BADM', 'ACCY', 'IS', 'GS', 'CWL', 'TAM', 'ACE', 'LING', 'BCS', 'GEOL', 'ENG', 'EDPR', 'ANTH', 'JOUR', 'AIS', 'CLCV']",16,[],4,[],"['Integrative Biology Society', 'Spanish Language Club']",2,"['Biomedical Engineering', 'Economics', 'Molecular and Cellular Biology', 'Pathobiology']"
efd137e0273c036c7dc6f66072ed54dad83874fdf7bd67c11d8d21d3a59afece,709dd9f92802661b4ab191852a3f010b476f328677f7b638da5d575792fac1b9,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.920014974041366,5.955984685554032,"['Clarinet', 'Data Science Discovery', 'Introduction to Animal Evaluation', 'Cooperative Education Practice', 'Motor Development and Control', 'Breeding Animal Evaluation', 'Intro to Social Statistics', 'Clinical/Abnormal Psych Lab', 'Geographic Information Systems II', 'Heat Transfer']","['Laboratory-Discussion', 'Practice', 'Laboratory']",-0.055213739678754474,"['MUSC', 'CHBE', 'KIN', 'ME', 'PSYC', 'GGIS', 'IS', 'ESE', 'ANSC']",9,[],2,[],['Martial Arts Club'],1,"['Portuguese', 'World Literatures', 'Jewish Studies']"
8837c69e81330384acd4ea0c511bab8a80b348abf476b3f1de13187cb5392c6b,a5b59ed0f3086350f221f6d6448127ae3186d15ef5bab26a4749f9b5478b76bf,Settler Colonizer,Female,Domestic,Lower,['Read/Write'],2.4159226717377598,5.984172351368069,"['Undergraduate Open Seminar', 'Undergraduate Open Seminar', 'Introductory Matrix Theory', 'Elementary Modern Greek II', 'Intro Differential Equations', 'Ethical Issues in Recreation, Sport and Tourism', 'The Politics of Fashion', 'Honors Seminar', 'Honors Research or Thesis', 'Thesis', 'Water Resources Engineering']","['Discussion/Recitation', 'Online', 'Lecture-Discussion', 'Independent Study']",0.9544621759486765,"['EPSY', 'CEE', 'AE', 'GWS', 'RST', 'GRKM', 'ENG', 'HDFS', 'MATH', 'BIOC']",10,[],4,[],['Scandinavian Studies Club'],1,['German']
6e3dce14b3b2541e26c91b72d0c980ec0e6f17eb9c0e571c8c71b95e8d6ddeee,a69d797033f988fc6361981b3a924edb6b726a8b3701403d197a0f505f595c48,Settler Colonizer,Male,Domestic,Lower,['Auditory'],2.0018619478127455,10.035267590207441,"['Intro Asian American Studies', 'Intro to Political Science', 'Elementary Italian I', 'Computer-Aided Design', 'Film Production', 'Cities of the World', 'Water Planet, Water Crisis', 'Inter Microeconomic Theory', 'Type and; Image', 'Finan Decision Indiv Sm Bus', 'Religion in Contemp America', 'Foundations of Assessment', 'The Architecture of the United States, c.1650 to Present', 'Advanced Large Animal Medicine', 'Current Legal Problems', 'Complex Litigation', 'Statistical Learning', 'Bioinformatics and; Systems Biol', 'Advanced Field Geology', 'Regulation of Metabolism', 'Integrated Behavorial Health and; Health Care']","['Studio', 'Lecture-Discussion', 'Online Lecture', 'Discussion/Recitation', 'Lecture', 'Online Lecture Discussion']",2.03269268322652,"['ARCH', 'ACE', 'ITAL', 'ECON', 'VCM', 'SPED', 'AAS', 'GEOL', 'CPSC', 'PS', 'ARTD', 'LAW', 'ME', 'MACS', 'REL', 'SOCW', 'GGIS', 'FSHN', 'STAT']",19,[],3,[],[],0,['Engineering']
52a8e9095cead6279a0bbaeef492321583619555601098a3fba9e33a31f09eb7,9adacb7986823cc1e3b625afc27b392482621da3b03e932d1ac258efc05af510,Settler Colonizer,Male,Domestic,Lower,['Visual'],2.2789421261003615,7.949715735976546,"['Language and Culture in India', 'Technical Systems in Agr', 'Oboe', 'Little Bits to Big Ideas', 'Introductory Chemistry', 'Chado (The Way of Tea)', 'Intro to Intl Security', 'Race and the Politics of Reproduction', 'Principles of Public Policy', 'Food Animal Production, Management, and Evaluation', 'Introduction to Algorithms and; Models of Computation', 'Fate Cleanup Environ Pollutant', 'Ornithology', 'Topics in Asian Religions', 'Railway Signaling and; Control', 'Applied Nonlinear Programming', 'Advanced Topics in Mathematics', 'Biological Measurement II', 'Advanced Risk Analysis for Technological Systems', 'Robust Control']","['Lecture', 'Online Discussion', 'Lecture-Discussion', 'Online']",0.9796279609722356,"['CHEM', 'AE', 'NPRE', 'ETMA', 'IB', 'ARTJ', 'IE', 'MATH', 'INFO', 'HNDI', 'BADM', 'MUSC', 'CEE', 'GWS', 'REL', 'GLBL', 'CS', 'BIOE', 'ANSC']",19,[],1,['Child and Family Advocate'],"['Quechua Language Club', 'Business Administration Club', ""Gender and Women's Studies Club""]",3,"['Biostatistics', 'History']"
05563d989f8fbd86182761dbf2982aeb08d310d9a01ee34eea5ba467c72cdb2f,7f51a62a10ca8f9e5ca6c9b1a21570b87b569ffd32a971140115f0387d39f369,Settler Colonizer,Female,Domestic,Upper,['Auditory'],3.5512631996065953,9.967140006668242,"['Musicianship II', 'Intro to Animal Sciences', 'Mythology of Greece and Rome', 'Intro to Philosophy-ACP', 'Environment and Society', 'Elementary Japanese II', 'Introduction to Digital Learning Environments', 'Intro to Intl Relations', 'Introduction to Hinduism', 'Chicanasand;Latinas: Selfand;Society', 'Transportation Engineering', 'Inter Microeconomic Theory', 'Topics in Asian Religions', 'Immersion Journalism', 'Wind Symphony', 'Advanced Interaction Design', 'Small Business Consulting', 'Orthopedic Sports Medicine', 'Graduate Level Violin', 'History of World Landscapes', 'Regulation of Metabolism', 'Seminar', 'Neonatal Intensive Care', 'Seminar in Entomology', 'Biosecurity in Livestock Systems', 'Discussions in NRES', 'Public School Policy/Services', 'Particle Physics II', 'Advanced Topics in Food Science and Human Nutrition']","['Conference', 'Practice', 'Studio', 'Lecture-Discussion', 'Online Lecture', 'Discussion/Recitation', 'Lecture']",1.9617041212101232,"['CI', 'ARCH', 'ECON', 'CLCV', 'VCM', 'CLE', 'IB', 'JOUR', 'JAPN', 'PHYS', 'MUS', 'PHIL', 'BADM', 'PS', 'MUSC', 'CEE', 'ARTD', 'ME', 'GWS', 'REL', 'SOCW', 'GGIS', 'NRES', 'FSHN', 'ANSC']",25,[],3,[],"['Gardening Club', 'Biostatistics Club', 'Hebrew Language Club']",3,"['Italian', 'Environmental Law', 'Aerospace Engineering', 'Agricultural Sciences']"
d65f11dfe9f506c58324e32aac527b9ed9448bbf96d17887e759410a293a630a,6186c65609c823da4a717adb13467e699066d77230c044a1b7ac98e16d99dbd2,Settler Colonizer,Female,Domestic,Lower,['Auditory'],3.4205801290275653,3.960619546643514,"['Undergraduate Open Seminar', 'Intro to Animal Sciences', 'Undergraduate Open Seminar', 'Clarinet', 'Research Design for Information Sciences', 'Introduction to Modern African Literature', 'Animal Ethics', 'Social Issues Group Dialogues']","['Practice', 'Discussion/Recitation', 'Lecture', 'Lecture-Discussion']",0.09662812113287952,"['MCB', 'MUSC', 'EPSY', 'MUS', 'ENGL', 'IS', 'ANSC']",7,[],2,[],"['Hindi Language Club', 'Student Government', 'Human Development and Family Studies Club']",3,"['Korean', 'Education', 'Urban Planning', 'Agricultural Education']"
756ea32d72c26ea5e54f6e32c446bb43a72e0d5eb8f9b75c239fe233ca10bd4c,6b969f14be60824a1380b91161e1d5f8b7a42a97c9f8c388edc0a0d38d8ab16b,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],2.62952032571844,9.981206971659883,"['Engineering Graphics and; Design', 'Unit One Sem Instruct in Music', 'Choreographic Laboratory I', 'Data Structures', 'DGS Study Abroad', 'General Speech Science', 'Special Topics in Game Studies and; Design', 'Behavior of Materials', 'LTI Main Stage', 'Graduate Site Design Studio', 'Image and; Video Processing', 'Special Topics Mol Cell Biol', 'Applied Statistical Methods II', 'Advanced Ophthalmology', 'Orthopedic Trauma', 'Statistical Methods II', 'Consultation-Liaison with Outpatient Psychiatry', 'Doctoral Choral Conducting', 'Graduate Level Clarinet', 'Field Practicum III', 'Graduate Level Tuba', 'Graduate Jazz Bass']","['Laboratory-Discussion', 'Practice', 'Internship', 'Online Lab', 'Study Abroad', 'Laboratory']",1.9218860226156913,"['CPSC', 'MUSC', 'MCB', 'GSD', 'CEE', 'GS', 'ECE', 'CLE', 'DANC', 'SE', 'MUS', 'LING', 'LA', 'SOCW', 'CS', 'PSYC']",16,[],3,[],[],0,"['Labor and Employment Relations', 'Sociology', 'Basque', 'Agricultural Sciences']"
40711a7f4fad3b151b600c90ddffe09b843c264c998e65e6c1207dfaa21aad3c,be53d488c93be2bd16d585d3c047ca8dd0f563446990757826e56cddc98e8cbd,Settler Colonizer,Female,Domestic,Lower,['Auditory'],3.415935418823131,2.0242268682926152,"['Introduction to Information Sciences', 'DGS Honors Seminar', 'Accelerated Chemistry Lab II', 'Calculus', 'Intro to Applied Statistics', 'Fundamental Organic Chem I', 'Environment and Society']","['Discussion/Recitation', 'Lecture', 'Lecture-Discussion']",-0.07018052211151632,"['CPSC', 'CHEM', 'GS', 'IS', 'NRES', 'MATH']",6,[],1,[],[],0,"['Horticulture', 'Landscape Architecture', 'Health and Human Services', 'Mathematics']"
05bd8bc8cbd21b9fdbb1c8d737d85925ec1326cd5fbc54e13d7791f78ca6b0ba,b2a4e5731ba87a6bd68e2805a97c40d3fcfa4075ba63f421b3733625109731b8,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.417102251021067,8.05763652471961,"['Double Bass', 'Introduction to Public Health', 'Business Location Decisions', 'Evolution and Human Disease', 'Romantic Literature and Culture', 'Professional Internship', 'General Speech Science', 'Media Law in Historical Context', 'Signal Processing', 'Film, TV, and Gender', 'Biogeography', 'State Space Design for Control', 'Condensed Matter Physics', 'Life Contingencies II']","['Practice', 'Online Lecture', 'Lecture-Discussion', 'Internship', 'Online', 'Lecture']",1.0018805611565353,"['BADM', 'MUSC', 'THEA', 'ME', 'GWS', 'SE', 'LING', 'PHYS', 'ENGL', 'ASRM', 'CHLH', 'ANTH', 'ESE', 'JOUR']",14,[],3,[],['Behavioral Sciences Club'],1,['Arabic']
68db53388f0159e4cf4e0b8326a741e1538eeb1151b0db7a11abe0cc58f70a9d,d68c046dc11f6627f1b7105b456fa17f2daab496589ca858396cb25bdcd6bfd1,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.3182002255827165,9.90683890997189,"['Intro to US Gov and; Pol', 'Introduction to Ancient Roman Culture', 'Approaches to Culture', 'Digital Photographic Output', 'Advanced Corporate Finance', 'German for Economics', 'Digital Systems Laboratory', 'Dancing Black Popular Culture', 'Introduction to Critical Theory', 'Advanced Electric Violin', 'Special Topics in Printmaking', 'Clinical Training', 'Control System Theory and; Design', 'Graduate Level Clarinet', 'Computer-Assisted Translation', 'Integrated Health Care Policy and Services']","['Practice', 'Studio', 'Lecture-Discussion', 'Online Lab', 'Online Discussion', 'Online', 'Lecture']",1.0317532055208425,"['ARTS', 'PS', 'MUSC', 'LAW', 'FIN', 'ECE', 'TRST', 'DANC', 'ENGL', 'SOCW', 'SPAN', 'GER', 'CLCV']",13,[],3,[],"['Hindi Language Club', 'Hebrew Language Club']",2,"['Anthropology', 'Basque']"
34319f1a4605d720d39c5db165524e8747a969ad04ac331d5af3447d7dcab427,42561b5ce4f5a885f14de22b8f26b102cbca101d016217aa75eb56ef060c4612,Settler Colonizer,Female,International,Upper,['Visual'],2.971903541151031,5.939156413556217,"['Voice', 'Undergraduate Open Seminar', 'Big Rivers of the World', 'Structure and Synthesis', 'Chicago: Planning and; Urban Life', 'Language and; Culture of Deaf Communities', 'Language and Culture in Turkey', 'Advanced Course in a Less Commonly Taught Language II', 'Curriculum, Assessment, and Art Education', 'Experimental Microbiology']","['Lecture-Discussion', 'Lecture', 'Online Lecture', 'Online']",-0.09617446519489557,"['ARTE', 'MUSC', 'EPSY', 'MCB', 'CHEM', 'LCTL', 'ACE', 'UP', 'GGIS', 'GLBL']",10,[],2,[],[],0,"['Behavioral Sciences', 'Agricultural Sciences']"
c13a21de17dc4e95779e5b9739ae7fb5a081c234d23cbea5b95eec909288de05,004031b777813b5fbe719bd689b610d21f5874857b8a611e17cabd3c2af33570,Settler Colonizer,Female,Domestic,Lower,['Visual'],3.5616772149707927,1.9828096187625779,"['Undergraduate Open Seminar', 'Climate and Global Change', 'Caribbean Latina/o Migration', 'Transportation Planning: Fundamentals and Innovations', 'Spanish Composition', 'Intermediate Composition']","['Lecture', 'Lecture-Discussion', 'Online']",0.028727820900965734,"['ATMS', 'KIN', 'UP', 'MUS', 'HIST', 'SPAN']",6,[],1,[],"['Computer Club', 'Latin Club']",2,"['Agricultural Sciences', 'Atmospheric Sciences']"
45e0202fdcb22f2e6d637a2b335518e6ceac6c8fb56bc26e7b49cc9f95330a09,235621863d96d6a96ec78fb9ff46fb93ed1fef03fd3f770b2804bdd19d33d2e6,Settler Colonizer,Male,Domestic,Lower,['Read/Write'],3.7492956171126814,4.056656641981996,"['Language and Culture in India', 'Supp WW Inst: Clarinet', 'Introd Art Mus: Intl Perspect', 'Introduction to Buddhism', 'MCB Honors Discussion', 'Individual Study']","['Laboratory-Discussion', 'Lecture-Discussion', 'Discussion/Recitation', 'Online', 'Lecture', 'Independent Study']",-0.05368798166762539,"['MCB', 'EALC', 'MUS', 'ENGL', 'HNDI']",5,[],1,['Social Media Manager'],"['Horticulture Club', 'Geology Club', 'Scouting']",3,['Molecular and Cellular Biology']
70e50c18ff319d2c8631bb6f9b478a0c3f4f903eec39e5fd8db4bc93c8e07d43,3fa6e7f17976ed7138d2ca624dcfbd931a1e03a3d16c7fbe1530b9c0688ceb93,Settler Colonizer,Female,Domestic,Lower,['Read/Write'],3.451158530720667,4.013256316139337,"['Diversity in Advertising', 'Intro to Polish Culture', 'The Green Room', 'Climate and Global Change', 'Accounting and Accountancy II', 'Analytical Foundations for Information Problems', 'Electrical and Electronic Circuits', 'Sociocultural Anthropology']","['Packaged Section', 'Lecture', 'Lecture-Discussion']",-0.020894939788343142,"['ACCY', 'ATMS', 'ECE', 'POL', 'DANC', 'ADV', 'IS', 'ANTH']",8,[],1,[],"['Yiddish Language Club', 'Natural Resources and Environmental Sciences Club']",2,"['Jewish Studies', 'Pathobiology']"
2cae0ba21aafb07d968c3cd02b3bb774b8d6ba1a779ad4b5bcf52a6a4b69d2cf,74636f4c95b87b7fec0187dc37f8f9da266d806669c7832391373ce43c06bf2d,Settler Colonizer,Female,Domestic,Upper,['Kinesthetic'],3.349229966004091,2.063422452197675,"['Data Science Discovery', 'Cello', 'Applied Biology for Agricultural and Biological Engineers', 'Urban Informatics I', 'Jazz Bass', 'Undergraduate Process Project', 'Education Study Abroad', 'Newsgathering Across Platforms']","['Laboratory-Discussion', 'Practice', 'Laboratory', 'Study Abroad']",0.06949337879153988,"['MUSC', 'DANC', 'UP', 'EDUC', 'ABE', 'JOUR', 'STAT']",7,[],1,[],['Geology Club'],1,['Latin']
c97d45679e88cbbff0eca6a0adfc0db8079ee2040faf9d649a99cd4b694a80fb,7ebfe53c6d3e28f8811feeff07850510071ad2803036fbad59f1b4cc89bc9664,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],1.9984939687381482,4.090548544403473,"['Flute', 'Introduction to Computer Science II', 'Special Topics in Japanese Aesthetic Practices', 'Supp WW Inst: Clarinet', 'Principles of Dairy Production', 'Environmental Site Analysis', 'Professional Internship']","['Laboratory-Discussion', 'Practice', 'Laboratory']",0.02017382188885679,"['MUSC', 'THEA', 'ARTJ', 'LA', 'MUS', 'CS', 'ANSC']",7,[],2,[],"['Art Club', 'Neuroscience Club', 'Russian Language Club']",3,"['Urban Planning', 'Media', 'Biophysics']"
d60e8ead8408bf7d564862691dbce963d5d8e046a053e5f4ff95d8d2755a69ef,994d0b3ff1b9b2da488b12ed2339a5b9b3344e217cccee918e6cbe94badd461a,Settler Colonizer,Male,Domestic,Upper,"['Kinesthetic', 'Read/Write']",3.6704226820004004,3.905896061840558,"['Undergraduate Open Seminar', 'Principles of Academic Writing', 'Undergraduate Open Seminar', 'Masterpieces of East Asian Lit', 'Linear Algebra for Biomedical Data Science', 'Elementary Modern Hebrew II', 'Individual Study Sophomore', 'US Gender History to 1877', 'Computing in the Humanities', 'Dynamics of Mechanical Systems']","['Laboratory', 'Lecture', 'Lecture-Discussion', 'Independent Study']",-0.023050746200138722,"['SPED', 'CHEM', 'INFO', 'CWL', 'ME', 'HEBR', 'HIST', 'BIOE', 'ESL']",9,[],3,[],[],0,"['Urban Planning', 'Pathobiology', 'Agricultural Science Education', 'Persian']"
3e70cdbde3097cd64be7feb7f91bbdf2e3749689ac131efe0c71052ab3684b39,96b4387ed3e0615ce1b16e37a9b86ac4d9f3d06da5e6a42ad7ec895a7a7de44b,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],3.120362733826906,3.9844716483574727,"['Jazz Guitar', 'Viewing Dance', 'German Diction', 'College Physics: Mech and; Heat', 'General Chemistry Lab I', 'Analog Signal Processing', 'Agricultural Machine Systems Management', 'Undergraduate Process Project', 'Intro to Applied Statistics', 'Introduction to Plant Protection', 'Video Reporting and; Storytelling', 'Instrumentation and Test Lab', 'Undergraduate Group Seminar', 'Biomechanics of Human Movement']","['Laboratory', 'Practice', 'Laboratory-Discussion']",0.9286570539438752,"['CPSC', 'MUSC', 'THEA', 'CHEM', 'ECE', 'KIN', 'PHYS', 'DANC', 'MUS', 'SE', 'JOUR', 'ETMA']",12,[],3,[],['Agricultural Communications Club'],1,"['Latin', 'Comparative World Literature', 'Asian Studies', 'Agricultural Communications']"
4664497a105dd5b16d9f5e973e4b3ffa61ad1b91142ff294602b3be5cf5e33cd,810ffb45583893e453bca39cf5dafe5af84cd0ac2f0fdc1bc29dfed97cd15039,Settler Colonizer,Female,Domestic,Lower,['Auditory'],3.088977591570767,6.03587020936243,"['Bassoon', 'Foundations of Sport Mgt', 'Statics', 'Adv Rhetoric and; Composition', 'Linear Algebra with Computational Applications', 'Elements of Conducting', 'Advanced Digital Projects Lab', 'System Programming']","['Discussion/Recitation', 'Lecture', 'Online Lecture', 'Lecture-Discussion']",0.02738864926734269,"['MUSC', 'ECE', 'TAM', 'RST', 'MUS', 'CS', 'MATH', 'RHET']",8,[],4,[],"['Biochemistry Club', 'Global Studies Club']",2,"['Ukrainian', 'Health and Human Services', ""Gender and Women's Studies""]"
3d5c4fd80c4d0460ad6d0db10c250296d8767479d92bec75441f39d9ca15562f,88aa7da4f07ccb70fdcfe15f7e40ac9148a61be2935da61c635ee4bc765a9290,Settler Colonizer,Female,International,Upper,['Visual'],2.7833573797465534,2.011768345266072,"['Solar System and Worlds Beyond', 'African American Music', 'Professional Applications', 'Undergraduate Open Seminar', 'Afro-American Hist Since 1877', 'Intro to Russia and Eurasia', 'Fundamentals of Accounting']","['Lecture-Discussion', 'Lecture', 'Online Discussion', 'Online']",-0.070234910756362,"['ACCY', 'AFRO', 'RST', 'REES', 'BUS', 'ASTR']",6,[],3,[],"['Disability Rights Club', 'Peer Tutoring']",2,['Agricultural Sciences']
cd086d434077468ad531c3c73502e74e02c70816da89c4e66fc4d7e8998287c3,29ac865e1e7c3560b539792c5a0a653847650ad16d5c1cd101beb013a3f13bcc,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.5648925256608215,7.926386209213326,"['Elementary Polish II', 'Intro to British Literature', 'Climate and Global Change', 'Elementary Latin I', 'Musicianship IV', ""Grimm's Fairy Tales in Context"", 'Principles of CHE', 'Elementary Swahili II', 'Design for Manufacturability', 'The History of Music II', 'Democratization', 'Studies in Luso-Brazilian Culture', 'Russia and the Other', 'Statistics for Risk Modeling II', 'Environmental Health', 'Soil and Water Conservation', 'Bioinformatics and; Systems Biol', 'Data Storytelling', 'Interdisciplinary Tox Sem']","['Lecture', 'Lecture-Discussion', 'Online Lecture Discussion', 'Online']",1.0247115110388831,"['PS', 'PORT', 'ATMS', 'CHBE', 'AFST', 'IB', 'CWL', 'POL', 'LAT', 'ME', 'MUS', 'ENGL', 'ASRM', 'IS', 'NRES', 'ENVS']",16,[],3,[],[],0,"['Microbiology', 'Media', 'Special Education']"
2c4ffb14576d879d642df4dae3c9191968b29a638cf41dd1458c99a190b7947a,a4abc6809f648b8c539406f03bc9a182b34843ba0d5204b19ae9e7b8558cdeb3,Settler Colonizer,Male,Domestic,Lower,['Read/Write'],3.4314691812295375,8.010730706197721,"['Undergraduate Open Seminar', 'Introduction to Theatre Arts', 'Tuba', 'American Sign Language II', 'Survey of World Cinema II', 'Experience in Interdisciplinary Health Research', 'Product Design and Development', 'Brand Management', 'Social Research Methods', 'Independent Study', 'Teen Materials', 'Current Legal Problems', 'Thesis Research']","['Lecture', 'Online', 'Lecture-Discussion', 'Independent Study']",1.009560985571206,"['BADM', 'MUSC', 'IS', 'THEA', 'LAW', 'INFO', 'MACS', 'LING', 'IHLT', 'SOC', 'IE', 'BIOE']",12,[],1,[],"['Asian American Association', 'Environmental Policy and Planning Club']",2,"['Agricultural Health and Safety', 'Dance', 'Behavioral Sciences']"
ca36a965681542a73afe828c120a46deccd37975ff49dfc42e4a4e544bc281ab,578fc54e0772d1f1b4a2eb50b4863c610c9a088e0fa139e1538b910adc6b463d,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.494699935814467,6.059821519901423,"['The Basics of Game Design', 'Data Science Discovery', 'Grp Instr Pno for Mus Maj IV', 'Production Practicum I', 'Intro to Social Issues Theatre', 'Cell and; Tissue Engineering Lab', 'Dance II', 'Introduction to Plant Protection', 'News Editing', 'Planning Internship', 'Thesis Think Tank', 'Augmented and Virtual Reality', 'Jazz Guitar Ensemble']","['Laboratory', 'Practice', 'Online Lab', 'Laboratory-Discussion']",1.0507661677300453,"['CPSC', 'MUSC', 'THEA', 'GSD', 'DANC', 'MUS', 'UP', 'JOUR', 'BIOE', 'STAT']",10,[],2,[],"['African Studies Club', 'Swahili Language Club', 'Scouting']",3,"['Molecular and Cellular Biology', 'Sociology']"
b79268547e8bc02f111a9f621d5484545df9234054e5ca8d05433ab282604687,2fa91361ce69ede84da5d688f3cc1e4add83170ca4b0a5c9f2fd41642e75468b,Settler Colonizer,Male,Domestic,Upper,['Read/Write'],2.992738207441429,10.099046082461546,"['Language and Culture in India', 'Technical Systems in Agr', 'Undergraduate Open Seminar', 'Theory of Interest', 'Business and Professional Communication', 'American Environmental History', 'Univ Physics: Quantum Physics', 'Advanced Course in a Less Commonly Taught Language I', 'Spanish in the United States', 'Engineering Design Analysis', 'Honors Individual Study', 'Literatures of the Displaced', 'Image and; Video Processing', 'Teaching Elementary Mathematics', 'Audio Visual Translation Studies', 'Seminar', 'Advanced Litigation Topics', 'Capstone Project Synthesis', 'Methods of Educational Inquiry', 'Info Sys Development and Mgt', 'Data, Statistical Models and Information']","['Lecture-Discussion', 'Seminar', 'Discussion/Recitation', 'Online', 'Lecture', 'Independent Study']",1.9188915539400246,"['CI', 'ECE', 'SE', 'LING', 'ASRM', 'SPAN', 'IS', 'ETMA', 'AAS', 'LCTL', 'PHYS', 'CMN', 'MUS', 'ENGL', 'BADM', 'LAW', 'TRST', 'REL', 'ERAM', 'CS', 'NRES']",21,[],4,[],['Glee Club'],1,"['Political Science', 'Agricultural Sciences', 'Education', 'Law']"
