learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,shap_feature_0,shap_feature_1,shap_feature_2,shap_feature_3,shap_feature_4,shap_feature_5,shap_feature_6,shap_feature_7,shap_feature_8,predicted_class,target,model
0.5048317,3.9,9.0,0.5068975,0.36277562,0.4939658,0.5056517,0.5355237,0.5115241,0.043437657981967345,0.02744549160617201,-0.009488971570454063,-0.0962124573346697,-0.06605123794483918,-0.05767470447465008,-0.09236139520150047,-0.047746210786044116,-0.11488723477599062,0.5,Ethnoracial Group,Random Forest
0.50479937,3.44,1.0,0.5038685,0.5355866,0.49958932,0.48144376,0.5047866,0.49356157,0.00018658579322148995,0.008253960590408888,0.01853273535065246,-0.053864853977321665,0.0073916681282140085,0.300146333062151,0.061413858123481144,0.09747133411205075,0.046929316317131806,1.4,Ethnoracial Group,Random Forest
0.50464773,3.75,4.0,0.5038685,0.752691,0.49099308,0.5147402,0.5086633,0.5640586,-0.054551126362131566,-0.07209469901181442,-0.016375973668180253,-0.11021754647771148,-0.08431499391513554,-0.08864754075637096,-0.07459617927415792,-0.10844101838460604,-0.10429998464989694,0.2,Ethnoracial Group,Random Forest
0.50464773,2.21,2.0,0.5038685,0.45206928,0.4933403,0.49760592,0.515137,0.5136419,0.016275421001566086,0.10620713813076245,0.05984411928337221,0.036612943951778644,0.09957151793328879,-0.1124969161348144,0.08574306930326545,0.004116852901592098,0.09058679112918812,1.3,Ethnoracial Group,Random Forest
0.5047411,2.52,2.0,0.5038685,0.4406954,0.49668732,0.49111956,0.52045304,0.5705047,-0.03797330425888948,-0.007822680446554885,0.05533691336530886,-0.04230896990987821,-0.09870216379670982,0.10806603432088632,-0.0409807226452993,-0.042398466548920245,-0.006755702579949049,0.8,Ethnoracial Group,Random Forest
0.5047411,3.33,7.0,0.49701136,0.2529093,0.4932964,0.50616485,0.5110746,0.5295835,0.020624982519888136,0.10448085872650596,0.049343614103975225,0.08687164230167581,0.07575283223624532,-0.04757471418688121,0.008694764332833211,0.022023921176501062,0.06624303628927437,1.3,Ethnoracial Group,Random Forest
0.5047411,2.48,4.0,0.5371097,0.52361584,0.491577,0.47810304,0.51381344,0.50665474,0.04642274463398943,0.0839453796979263,0.04265305320150393,0.056639627318431175,0.4150779087797573,-0.058426560707662153,0.04187940465016092,0.050632928801427814,0.0076364511244587895,1.6,Ethnoracial Group,Random Forest
0.50464773,3.74,8.0,0.5335701,0.5804122,0.49197206,0.4991929,0.5119271,0.49802983,-0.005606391530137813,0.01604195612081074,-0.017440052376634593,-0.034527885473231885,-0.003237920816664569,-0.02303526458053781,0.10054168666306003,-0.007688782731931062,-0.038586407774728944,0.9,Ethnoracial Group,Random Forest
0.50479937,2.17,13.0,0.5378573,0.17027754,0.49375197,0.48254186,0.46794838,0.5180213,-0.07368000716995488,0.15264568772461562,-0.004615978034143146,0.15715862069146166,0.1324126612755977,0.0708472210302589,0.009990191698181062,0.019824034366775663,0.0218785059172618,1.4,Ethnoracial Group,Random Forest
0.50464773,3.17,10.0,0.5057656,0.90061826,0.49140105,0.5232861,0.49646026,0.5088078,-0.03999503502574926,0.03945769541524566,-0.024840089823468702,-0.03190127844056115,0.08093971076144368,0.014271399141377568,-0.013320795593127906,0.09725846831032628,-0.03540913724549577,1.0,Ethnoracial Group,Random Forest
0.50479937,3.94,2.0,0.5038685,0.5663983,0.49404562,0.5470067,0.5239677,0.4811027,-0.022121854513558543,0.22569164486180254,0.07635851172054262,-0.001722673805188496,0.049868774061915165,0.007751351133082949,0.24922485192108315,0.009000219915601501,-0.007589887795181291,1.5,Ethnoracial Group,Random Forest
0.50464773,3.31,6.0,0.42150545,0.39453378,0.49283457,0.5354533,0.51594144,0.5163621,-0.04093463036917183,-0.1279491440187346,0.007404859067261576,0.057414209045385585,-0.022972189386782402,-0.016026676114739045,-0.12546551129408068,-0.05747987101008878,-0.08753010841904317,0.5,Ethnoracial Group,Random Forest
0.5049677,2.93,7.0,0.49579668,0.5497972,0.49136677,0.52120215,0.51706994,0.42527747,0.1294494761677776,-0.04465844072986732,-0.008346264005257809,0.025377826246598276,-0.016015734500709467,-0.03556017094091917,-0.06334518328356824,-0.10176327849285906,0.1013227070388043,0.9,Ethnoracial Group,Random Forest
0.5048317,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,-0.05824122292825788,-0.026805239998907132,0.048724937292051664,-0.03600586270565432,-0.0858061803123149,0.1223287207753663,-0.04292521047921443,-0.04275947095457703,-0.1081077070831133,0.6839418261053791,Ethnoracial Group,Random Forest
0.50479937,3.79,1.0,0.5038685,0.49944144,0.49327102,0.49105757,0.51842254,0.58602065,-0.0689932805229303,-0.03123605132760517,0.07361599328095736,-0.020906660273212262,0.1281130759336644,-0.07517509589416943,0.044092790483293544,-0.010420628034337418,0.0473707938543291,1.0,Ethnoracial Group,Random Forest
0.50464773,3.25,1.0,0.5038685,0.4607854,0.4860257,0.5338851,0.48091114,0.5207785,0.011115193636216165,0.09883597296813616,0.035456340331334976,-0.08703602867342607,-0.018852722561074196,0.21712303383981874,0.25969548496046096,0.10167534489863543,0.06844831809989475,1.6,Ethnoracial Group,Random Forest
0.50464773,3.24,1.0,0.5038685,0.53271246,0.49931604,0.47805732,0.4943043,0.48306656,-0.02298931829272624,0.1583664924270939,0.17781900233782902,-0.029085896118862028,-0.07534628037312835,0.28951643747375744,-0.12230929733618634,-0.037699340653146146,0.04818913803538535,1.3,Ethnoracial Group,Random Forest
0.5047411,2.94,10.0,0.48103732,0.3050663,0.49273616,0.4791829,0.51500326,0.50877786,0.02417893351827627,-0.11418690377301947,-0.05169714723434011,-0.048139867369122465,-0.0624337556366916,-0.011407424908376559,-0.0566616428744838,-0.03211020193709862,-0.06108105228514928,0.5,Ethnoracial Group,Random Forest
0.50479937,3.05,11.0,0.49019086,0.8407589,0.49170738,0.48840892,0.51308566,0.47351336,-0.07057231114769762,-0.037771874508978426,-0.009466328148056407,0.07469991267228582,-0.0007843897226949559,-0.04464955114015663,-0.1694888897605035,0.04425934250151662,0.00023502675428930904,0.7,Ethnoracial Group,Random Forest
0.5048317,3.15,3.0,0.5038685,0.47213542,0.49257362,0.48364824,0.5104958,0.4811027,0.08884875886529368,0.03445830911339901,0.020076835022244964,-0.0018303127119763576,0.022416364468992717,0.03694021123874483,0.0544323844370519,-0.02548483487643843,0.056603221942684495,1.2,Ethnoracial Group,Random Forest
0.5047411,3.32,4.0,0.5038685,0.79318714,0.4928063,0.5352883,0.50273305,0.5187305,-0.01885724032553381,-0.0723697514956763,0.0033955400635150273,-0.07410403439929134,0.03984116422664987,-0.04270518957057167,-0.17966541971568045,0.0067526986479531596,-0.07582682993137237,0.5,Ethnoracial Group,Random Forest
0.5048317,3.53,8.0,0.5239617,0.2692663,0.491599,0.4860049,0.50899637,0.48614377,-0.006927119836258593,-0.053324964878475524,-0.045167509214028144,-0.00575198867127869,-0.039196065749195604,-0.07415763386956356,-0.09785883796257043,-0.11632936493459771,0.025174422615975463,0.5,Ethnoracial Group,Random Forest
0.50479937,3.86,11.0,0.50574225,0.7091773,0.49291837,0.48763758,0.5165175,0.5154241,0.009961990878142537,0.013195380082344313,-0.027644157709721433,-0.0028430848378204515,-0.000605343943210282,0.011542181394479135,0.12964662216160094,0.020329702726093895,-0.06712235325190455,1.0,Ethnoracial Group,Random Forest
